route_id,source_city_id,destination_city_id,mode,submode,distance_km,duration_minutes,availability_status,cost_general,cost_sleeper,cost_ac3,cost_ac2,cost_ac1,cost_is_estimated,source_dataset,source_quality,raw_route_key
road:jodhpur:jaipur,city-jodhpur,city-jaipur,road,road_intercity,327.75,241,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Jaipur
road:jodhpur:kalyan,city-jodhpur,city-kalyan,road,road_intercity,974.4,693,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Kalyan
road:jodhpur:kanpur,city-jodhpur,city-kanpur,road,road_intercity,845.13,610,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Kanpur
road:jodhpur:kolkata,city-jodhpur,city-kolkata,road,road_intercity,1840.19,1316,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Kolkata
road:jodhpur:kota,city-jodhpur,city-kota,road,road_intercity,371.79,286,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Kota
road:jodhpur:lucknow,city-jodhpur,city-lucknow,road,road_intercity,897.95,641,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Lucknow
road:jodhpur:ludhiana,city-jodhpur,city-ludhiana,road,road_intercity,677.56,512,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Ludhiana
road:jodhpur:madurai,city-jodhpur,city-madurai,road,road_intercity,2347.12,1694,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Madurai
road:jodhpur:meerut,city-jodhpur,city-meerut,road,road_intercity,664.56,479,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Meerut
road:jodhpur:moradabad,city-jodhpur,city-moradabad,road,road_intercity,756.54,549,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Moradabad
road:jodhpur:mumbai,city-jodhpur,city-mumbai,road,road_intercity,990.48,694,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Mumbai
road:jodhpur:mysore,city-jodhpur,city-mysore,road,road_intercity,1976.11,1403,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Mysore
road:jodhpur:nagpur,city-jodhpur,city-nagpur,road,road_intercity,1077.8,781,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Nagpur
road:jodhpur:nashik,city-jodhpur,city-nashik,road,road_intercity,940.53,660,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Nashik
road:jodhpur:navi-mumbai,city-jodhpur,city-navi-mumbai,road,road_intercity,1011.17,710,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Navi Mumbai
road:jodhpur:patna,city-jodhpur,city-patna,road,road_intercity,1403.13,967,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Patna
road:jodhpur:pune,city-jodhpur,city-pune,road,road_intercity,1120.32,799,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Pune
road:jodhpur:raipur,city-jodhpur,city-raipur,road,road_intercity,1363.04,988,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Raipur
road:jodhpur:rajkot,city-jodhpur,city-rajkot,road,road_intercity,612.79,512,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Rajkot
road:jodhpur:ranchi,city-jodhpur,city-ranchi,road,road_intercity,1585.52,1135,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Ranchi
road:jodhpur:solapur,city-jodhpur,city-solapur,road,road_intercity,1331.81,938,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Solapur
road:jodhpur:srinagar,city-jodhpur,city-srinagar,road,road_intercity,1114.85,889,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Srinagar
road:jodhpur:tiruchirappalli,city-jodhpur,city-tiruchirappalli,road,road_intercity,2252.75,1624,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Tiruchirappalli
road:jodhpur:vadodara,city-jodhpur,city-vadodara,road,road_intercity,576.63,416,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Vadodara
road:jodhpur:varanasi,city-jodhpur,city-varanasi,road,road_intercity,1169.55,832,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Varanasi
road:jodhpur:vasai,city-jodhpur,city-vasai,road,road_intercity,948.92,670,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Vasai
road:jodhpur:vijayawada,city-jodhpur,city-vijayawada,road,road_intercity,1710.71,1293,unknown,,,,,,False,roadways_xlsx,medium,Jodhpur::Vijayawada
road:kalyan:agra,city-kalyan,city-agra,road,road_intercity,1271.41,922,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Agra
road:kalyan:ahmedabad,city-kalyan,city-ahmedabad,road,road_intercity,503.67,361,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Ahmedabad
road:kalyan:aligarh,city-kalyan,city-aligarh,road,road_intercity,1333.54,976,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Aligarh
road:kalyan:allahabad,city-kalyan,city-allahabad,road,road_intercity,1378.93,902,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Allahabad
road:kalyan:amritsar,city-kalyan,city-amritsar,road,road_intercity,1683.13,1214,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Amritsar
road:kalyan:aurangabad,city-kalyan,city-aurangabad,road,road_intercity,291.51,179,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Aurangabad
road:kalyan:bareilly,city-kalyan,city-bareilly,road,road_intercity,1473.14,1072,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Bareilly
road:kalyan:bengaluru,city-kalyan,city-bengaluru,road,road_intercity,988.5,733,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Bangalore
road:kalyan:bhopal,city-kalyan,city-bhopal,road,road_intercity,744.43,536,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Bhopal
road:kalyan:chandigarh,city-kalyan,city-chandigarh,road,road_intercity,1597.35,1121,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Chandigarh
road:kalyan:chennai,city-kalyan,city-chennai,road,road_intercity,1228.85,902,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Chennai
road:kalyan:coimbatore,city-kalyan,city-coimbatore,road,road_intercity,1234.38,951,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Coimbatore
road:kalyan:delhi,city-kalyan,city-delhi,road,road_intercity,1326.1,956,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Delhi
road:kalyan:dhanbad,city-kalyan,city-dhanbad,road,road_intercity,1715.36,1169,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Dhanbad
road:kalyan:faridabad,city-kalyan,city-faridabad,road,road_intercity,1301.73,934,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Faridabad
road:kalyan:guwahati,city-kalyan,city-guwahati,road,road_intercity,2540.03,1743,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Guwahati
road:kalyan:gwalior,city-kalyan,city-gwalior,road,road_intercity,1164.94,869,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Gwalior
road:kalyan:howrah,city-kalyan,city-howrah,road,road_intercity,1843.14,1240,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Howrah
road:kalyan:hubli,city-kalyan,city-hubli,road,road_intercity,592.44,451,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Hubli
road:kalyan:hyderabad,city-kalyan,city-hyderabad,road,road_intercity,704.92,529,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Hyderabad
road:kalyan:indore,city-kalyan,city-indore,road,road_intercity,553.47,404,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Indore
road:kalyan:jabalpur,city-kalyan,city-jabalpur,road,road_intercity,1027.04,654,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Jabalpur
road:kalyan:jaipur,city-kalyan,city-jaipur,road,road_intercity,1114.93,797,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Jaipur
road:kalyan:jodhpur,city-kalyan,city-jodhpur,road,road_intercity,971.61,694,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Jodhpur
road:kalyan:kanpur,city-kalyan,city-kanpur,road,road_intercity,1271.6,909,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Kanpur
road:kalyan:kolkata,city-kalyan,city-kolkata,road,road_intercity,1856.51,1256,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Kolkata
road:kalyan:kota,city-kalyan,city-kota,road,road_intercity,886.56,644,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Kota
road:kalyan:lucknow,city-kalyan,city-lucknow,road,road_intercity,1356.62,973,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Lucknow
road:kalyan:ludhiana,city-kalyan,city-ludhiana,road,road_intercity,1656.33,1160,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Ludhiana
road:kalyan:madurai,city-kalyan,city-madurai,road,road_intercity,1414.26,1059,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Madurai
road:kalyan:meerut,city-kalyan,city-meerut,road,road_intercity,1410.61,1000,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Meerut
road:kalyan:moradabad,city-kalyan,city-moradabad,road,road_intercity,1498.47,1067,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Moradabad
road:kalyan:mumbai,city-kalyan,city-mumbai,road,road_intercity,42.65,34,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Mumbai
road:kalyan:mysore,city-kalyan,city-mysore,road,road_intercity,1043.26,767,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Mysore
road:kalyan:nagpur,city-kalyan,city-nagpur,road,road_intercity,741.62,453,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Nagpur
road:kalyan:nashik,city-kalyan,city-nashik,road,road_intercity,137.3,98,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Nashik
road:kalyan:navi-mumbai,city-kalyan,city-navi-mumbai,road,road_intercity,30.83,34,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Navi Mumbai
road:kalyan:patna,city-kalyan,city-patna,road,road_intercity,1705.24,1145,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Patna
road:kalyan:pune,city-kalyan,city-pune,road,road_intercity,146.52,121,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Pune
road:kalyan:raipur,city-kalyan,city-raipur,road,road_intercity,1023.04,665,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Raipur
road:kalyan:rajkot,city-kalyan,city-rajkot,road,road_intercity,672.35,512,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Rajkot
road:kalyan:ranchi,city-kalyan,city-ranchi,road,road_intercity,1565.76,1060,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Ranchi
road:kalyan:solapur,city-kalyan,city-solapur,road,road_intercity,398.96,302,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Solapur
road:kalyan:srinagar,city-kalyan,city-srinagar,road,road_intercity,2137.77,1571,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Srinagar
road:kalyan:tiruchirappalli,city-kalyan,city-tiruchirappalli,road,road_intercity,1319.9,989,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Tiruchirappalli
road:kalyan:vadodara,city-kalyan,city-vadodara,road,road_intercity,389.4,284,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Vadodara
road:kalyan:varanasi,city-kalyan,city-varanasi,road,road_intercity,1474.54,977,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Varanasi
road:kalyan:vasai,city-kalyan,city-vasai,road,road_intercity,46.99,47,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Vasai
road:kalyan:vijayawada,city-kalyan,city-vijayawada,road,road_intercity,990.46,715,unknown,,,,,,False,roadways_xlsx,medium,Kalyan::Vijayawada
road:kanpur:agra,city-kanpur,city-agra,road,road_intercity,275.44,196,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Agra
road:kanpur:ahmedabad,city-kanpur,city-ahmedabad,road,road_intercity,1080.69,770,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Ahmedabad
road:kanpur:aligarh,city-kanpur,city-aligarh,road,road_intercity,303.07,217,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Aligarh
road:kanpur:allahabad,city-kanpur,city-allahabad,road,road_intercity,201.77,145,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Allahabad
road:kanpur:amritsar,city-kanpur,city-amritsar,road,road_intercity,920.71,619,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Amritsar
road:kanpur:aurangabad,city-kanpur,city-aurangabad,road,road_intercity,1176.9,772,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Aurangabad
road:kanpur:bareilly,city-kanpur,city-bareilly,road,road_intercity,268.87,197,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Bareilly
road:kanpur:bengaluru,city-kanpur,city-bengaluru,road,road_intercity,1808.4,1324,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Bangalore
road:kanpur:bhopal,city-kanpur,city-bhopal,road,road_intercity,537.82,387,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Bhopal
road:kanpur:chandigarh,city-kanpur,city-chandigarh,road,road_intercity,690.99,484,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Chandigarh
road:kanpur:chennai,city-kanpur,city-chennai,road,road_intercity,1808.49,1326,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Chennai
road:kanpur:coimbatore,city-kanpur,city-coimbatore,road,road_intercity,2148.14,1563,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Coimbatore
road:kanpur:delhi,city-kanpur,city-delhi,road,road_intercity,450.4,325,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Delhi
road:kanpur:dhanbad,city-kanpur,city-dhanbad,road,road_intercity,739.25,516,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Dhanbad
road:kanpur:faridabad,city-kanpur,city-faridabad,road,road_intercity,418.61,309,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Faridabad
road:kanpur:guwahati,city-kanpur,city-guwahati,road,road_intercity,1385.57,972,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Guwahati
road:kanpur:gwalior,city-kanpur,city-gwalior,road,road_intercity,265.62,193,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Gwalior
road:kanpur:howrah,city-kanpur,city-howrah,road,road_intercity,995.8,699,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Howrah
road:kanpur:hubli,city-kanpur,city-hubli,road,road_intercity,1672.7,1162,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Hubli
road:kanpur:hyderabad,city-kanpur,city-hyderabad,road,road_intercity,1218.33,890,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Hyderabad
road:kanpur:indore,city-kanpur,city-indore,road,road_intercity,714.86,519,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Indore
road:kanpur:jabalpur,city-kanpur,city-jabalpur,road,road_intercity,456.17,328,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Jabalpur
road:kanpur:jaipur,city-kanpur,city-jaipur,road,road_intercity,515.72,368,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Jaipur
road:kanpur:jodhpur,city-kanpur,city-jodhpur,road,road_intercity,843.57,606,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Jodhpur
road:kanpur:kalyan,city-kanpur,city-kalyan,road,road_intercity,1271.29,904,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Kalyan
road:kanpur:kolkata,city-kanpur,city-kolkata,road,road_intercity,1001.95,711,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Kolkata
road:kanpur:kota,city-kanpur,city-kota,road,road_intercity,549.08,394,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Kota
road:kanpur:lucknow,city-kanpur,city-lucknow,road,road_intercity,91.91,69,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Lucknow
road:kanpur:ludhiana,city-kanpur,city-ludhiana,road,road_intercity,754.87,525,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Ludhiana
road:kanpur:madurai,city-kanpur,city-madurai,road,road_intercity,2232.12,1642,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Madurai
road:kanpur:meerut,city-kanpur,city-meerut,road,road_intercity,448.8,319,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Meerut
road:kanpur:moradabad,city-kanpur,city-moradabad,road,road_intercity,366.45,264,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Moradabad
road:kanpur:mumbai,city-kanpur,city-mumbai,road,road_intercity,1308.25,924,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Mumbai
road:kanpur:mysore,city-kanpur,city-mysore,road,road_intercity,1990.0,1420,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Mysore
road:kanpur:nagpur,city-kanpur,city-nagpur,road,road_intercity,716.56,513,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Nagpur
road:kanpur:nashik,city-kanpur,city-nashik,road,road_intercity,1136.62,809,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Nashik
road:kanpur:navi-mumbai,city-kanpur,city-navi-mumbai,road,road_intercity,1307.91,928,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Navi Mumbai
road:kanpur:patna,city-kanpur,city-patna,road,road_intercity,584.24,386,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Patna
road:kanpur:pune,city-kanpur,city-pune,road,road_intercity,1323.61,947,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Pune
road:kanpur:raipur,city-kanpur,city-raipur,road,road_intercity,808.3,577,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Raipur
road:kanpur:rajkot,city-kanpur,city-rajkot,road,road_intercity,1255.34,947,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Rajkot
road:kanpur:ranchi,city-kanpur,city-ranchi,road,road_intercity,747.28,530,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Ranchi
road:kanpur:solapur,city-kanpur,city-solapur,road,road_intercity,1370.34,943,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Solapur
road:kanpur:srinagar,city-kanpur,city-srinagar,road,road_intercity,1236.32,935,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Srinagar
road:kanpur:tiruchirappalli,city-kanpur,city-tiruchirappalli,road,road_intercity,2122.22,1540,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Tiruchirappalli
road:kanpur:vadodara,city-kanpur,city-vadodara,road,road_intercity,1000.54,752,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Vadodara
road:kanpur:varanasi,city-kanpur,city-varanasi,road,road_intercity,331.31,228,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Varanasi
road:kanpur:vasai,city-kanpur,city-vasai,road,road_intercity,1304.65,936,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Vasai
road:kanpur:vijayawada,city-kanpur,city-vijayawada,road,road_intercity,1412.64,1024,unknown,,,,,,False,roadways_xlsx,medium,Kanpur::Vijayawada
road:kolkata:agra,city-kolkata,city-agra,road,road_intercity,1293.35,926,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Agra
road:kolkata:ahmedabad,city-kolkata,city-ahmedabad,road,road_intercity,1956.67,1403,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Ahmedabad
road:kolkata:aligarh,city-kolkata,city-aligarh,road,road_intercity,1327.95,953,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Aligarh
road:kolkata:allahabad,city-kolkata,city-allahabad,road,road_intercity,814.17,596,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Allahabad
road:kolkata:amritsar,city-kolkata,city-amritsar,road,road_intercity,1945.58,1355,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Amritsar
road:kolkata:aurangabad,city-kolkata,city-aurangabad,road,road_intercity,1573.7,1067,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Aurangabad
road:kolkata:bareilly,city-kolkata,city-bareilly,road,road_intercity,1289.07,901,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Bareilly
road:kolkata:bengaluru,city-kolkata,city-bengaluru,road,road_intercity,1853.58,1355,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Bangalore
road:kolkata:bhopal,city-kolkata,city-bhopal,road,road_intercity,1422.94,1025,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Bhopal
road:kolkata:chandigarh,city-kolkata,city-chandigarh,road,road_intercity,1715.87,1220,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Chandigarh
road:kolkata:chennai,city-kolkata,city-chennai,road,road_intercity,1674.59,1211,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Chennai
road:kolkata:coimbatore,city-kolkata,city-coimbatore,road,road_intercity,2098.44,1523,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Coimbatore
road:kolkata:delhi,city-kolkata,city-delhi,road,road_intercity,1475.28,1060,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Delhi
road:kolkata:dhanbad,city-kolkata,city-dhanbad,road,road_intercity,294.11,228,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Dhanbad
road:kolkata:faridabad,city-kolkata,city-faridabad,road,road_intercity,1443.49,1045,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Faridabad
road:kolkata:guwahati,city-kolkata,city-guwahati,road,road_intercity,755.6,551,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Guwahati
road:kolkata:gwalior,city-kolkata,city-gwalior,road,road_intercity,1283.53,923,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Gwalior
road:kolkata:howrah,city-kolkata,city-howrah,road,road_intercity,14.51,19,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Howrah
road:kolkata:hubli,city-kolkata,city-hubli,road,road_intercity,1938.02,1420,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Hubli
road:kolkata:hyderabad,city-kolkata,city-hyderabad,road,road_intercity,1456.64,1049,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Hyderabad
road:kolkata:indore,city-kolkata,city-indore,road,road_intercity,1567.71,1124,unknown,,,,,,False,roadways_xlsx,medium,Kolkata::Indore
